Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
2312990,CHENGDU IMPRESSION RESTAURANT,CHENGDU IMPRESSION,34641,Restaurant,Risk 1 (High),2545 N HALSTED ST ,CHICAGO,IL,60614,2019-09-26T00:00:00.000,Canvass,No Entry,,41.92860374503243,-87.6487247027843,"{'longitude': '41.92860374503243', 'latitude': '-87.6487247027843'}",,,,,
2312980,MARISCOS LA SIRENA,MARISCOS LA SIRENA,2621875,Restaurant,Risk 1 (High),5087 S ARCHER AVE ,CHICAGO,IL,60632,2019-09-26T00:00:00.000,Canvass Re-Inspection,Pass,"14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments:  3-402.12 WRITTEN AGREEMENT OR STATEMENT FROM THE SUPPLIER STATING THE FISH SUPPLIED FOR CEVICHE IS FROZEN TO REQUIRED TIME AND TEMPERATURE. INSTD TO PROVIDE SAME AND MAINTAIN ON SITE. PRIORITY FOUNDATION 7-38-005. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15:  STOPPER RUBBER GASKETS AT 3-COMPARTMENT SINKS IN POOR REPAIR. INSTD TO REPAIR AND MAINTAIN SAME. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13: MISSING ALLERGEN TRAINING AS REQUIRED. INSTD TO OBTAIN ALLERGEN TRAINING AND MAINTAIN VERIFICATION FOR ALL CITY OF CHICAGO CERTIFIED MANAGERS",41.80083350218459,-87.72829049122927,"{'longitude': '41.80083350218459', 'latitude': '-87.72829049122927'}",,,,,
2312970,CHICAGO CTR COLLEGIATE,CHICAGO COLLEGIATE CHARTER SCHOOL,3619417,School,Risk 1 (High),11816 S INDIANA AVE ,CHICAGO,IL,60628,2019-09-26T00:00:00.000,Canvass Re-Inspection,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED PROCEDURE IN PLACE. HOWEVER MUST PROVIDE ALL NECESSARY ITEMS IN POLICY INCLUDING DISPOSABLE MOP AND APPROPRIATE SANITIZER TO KILL THE NOROVIRUS. PRIORITY FOUNDATION. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED MISSING HANDWASHING SINK IN BASEMENT GIRLS WASHROOM BEING USED BY STUDENTS. INSTRUCTED TO INSTALL HANDSINK. PRIORITY FOUNDATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HANDWASHING SINKS STILL NOT MAINTAINED IN STUDENT, TEACHERS WASHROOMS. NO HOT WATER IN BOYS 1ST FL-75F, BOYS 3FL 90F, GIRLS 2NDFL 94F, TEACHERS WASHROOM 2FL- 72F. INSTRUCTED HOT WATER MUST BE A MINIMIUM OF 100F AT HANDWASHING SINKS. PRIORITY VIOLATION ISSUED 7-38-030(C) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: SEE VIOLATION#59 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED JANITOR MOP CLOSET IN BASEMENT NOT MAINTAINED, CLUTTER THROUGHOUT. INSTRUCTED TO ORGANIZE TO PREVENT PEST HARBORAGE AREA | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS PRIORITY FOUNDATION VIOLATION ( 38) STILL NOT CORRECTED FROM REPORT DATE ( 9-13-2019. OBSERVED OVER 30 MICE DROPPINGS ON FLOOR STAGE STORAGE AREA IN GYM AREA WHERE STUDENTS EAT. INSTRUCTED TO REMOVE CLUTTER AND CLEAN/ SANITIZE ALL AREAS. PRIORITY VIOLATION ISSUED 7-42-090 | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM LAST INSPECTION DATED (12-7-2018).OBSERVED MISSING TANK COVERS ON TOILETS IN GIRLS SECOND AND THIRD FLOOR WASHROOMS. . INSTRUCTED MANAGER TO REPLACE MISSING TOILET TANK COVERS IN ALL WASHROOMS. PRIORITY FOUNDATION VIOLATION ISSUED 7-42-090",41.67932392974764,-87.61800463015409,"{'longitude': '41.67932392974764', 'latitude': '-87.61800463015409'}",,,,,
2312939,INSTITUTO HEALTH SCIENCES,INSTITUTO HEALTH SCIENCES,2527659,School,Risk 1 (High),2520 S WESTERN AVE ,CHICAGO,IL,60608,2019-09-26T00:00:00.000,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED THE PROCEDURES FOR CLEANING UP VOMIT AND DIARRHEA, ALSO HAS A KIT BUT THERE IS NO DISINFECTANT RATED FOR NOROVIRUS, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED HIGH TEMPERATURE DISH MACHINE WITHOUT HIGH TEMPERATURE TEST STRIPS, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CEILING VENTS DUSTY IN THE DISH AREA, INSTRUCTED TO CLEAN.",41.84595343949136,-87.68562032824758,"{'longitude': '41.84595343949136', 'latitude': '-87.68562032824758'}",,,,,
2312932,TACO & BURRITO EXPRESS BROTHERS INC.,TACO & BURRITO EXPRESS BROTHERS .,1649678,Restaurant,Risk 1 (High),2540 N HALSTED ST ,CHICAGO,IL,60614,2019-09-26T00:00:00.000,Complaint Re-Inspection,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST STORE WIPING CLOTHS IN SANITIZING WATER BUCKET BETWEEN USES TO PREVENT CROSS CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  MUST INSTALL SPLASH GUARD AT HAND-WASHING SINK IN FRONT PREP AREA. INSTRUCTED TO MAINTAIN.",41.928473577836286,-87.64901462154842,"{'longitude': '41.928473577836286', 'latitude': '-87.64901462154842'}",,,,,
2312971,PUBLICAN TAVERN K1,PUBLICAN TAVERN K1 (T3 MAIN),34173,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,2019-09-26T00:00:00.000,Canvass,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN EXTERIOR SURFACES OF COOKING EQUIPMENT, PREP AND STORAGE SHELVES IN FRONT AND IN REAR PREP STORAGE AREA, INTERIOR AND EXTERIOR SURFACES OF REACH-IN COOLERS AND PREP COOLERS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN CONDENSER FAN COVER WITH DUST ACCUMULATION INSIDE (2) WALK-IN COOLER IN PREP AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN, REORGANIZE AND REMOVE UNNECESSARY ARTICLES AND CLUTTER IN REAR STORAGE AREA. USABLE ITEMS (FOOD AND NON FOOD) MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING. NO MILK CRATES ALLOWED TO USE AS STORAGE SHELVES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS WITH EXCESSIVE FOOD DEBRIS AMD GREASE ALONG THE WALLS AND IN ALL CORNERS THROUGHOUT PREMISES (FRONT PREP AREA, REAR PREP, REAR STORAGE AND BAR AREA.",42.008536400868735,-87.91442843927047,"{'longitude': '42.008536400868735', 'latitude': '-87.91442843927047'}",,,,,
2312981,WINDY CITY GYROS,WINDY CITY GYROS,71095,Restaurant,Risk 1 (High),3932 N BROADWAY ,CHICAGO,IL,60613,2019-09-26T00:00:00.000,Canvass,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MUST PROVIDE ALL EQUIPMENT REQUIRED FOR THE WRITTEN VOMIT AND DIARRHEA CLEANING PROCEDURE ON SITE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 9. NO BARE HAND CONTACT WITH RTE FOOD OR A PRE-APPROVED ALTERNATIVE PROCEDURE PROPERLY ALLOWED - Comments: OBSERVED BARE HAND CONTACT WITH READY TO EAT FOODS. TWO COOKS ON COOKS LINE HANDLING AND PREPARING READY TO EAT BREADS, SLICED TOMATO AND LETTUCE WITH BARE HANDS. REVIEWED THE PROPER USE OF GLOVES AND NO BARE HAND CONTACT WITH READY TO EAT FOODS. PRIORITY VIOLATION 7-38-010 CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED ASSORTED PREPARED READY TO EAT TCS FOODS SUCH AS COOKED CHICKEN, RICE, RIBS AND BEEF THROUGHOUT THE WALK-IN COOLERS WITH NO DATE LABELING. NO LABELING OF ANY KIND, NO EXPIRATION DATES. INSTRUCTED ALL PREPARED READY TO EAT TCS FOODS MUST BE PROPERLY DATE LABELED WITH AN EXPIRATION DATE NO LONGER THAN 7 DAYS. ALL DISCARDED. PRIORITY FOUNDATION VIOLATION. 7-38-005 CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: NO CONSUMER ADVISORY POSTED OR AVAILABLE ON THE MENU BOARD. MENU DOES NOT DISCLOSE AND INFORM CONSUMERS THE SPECIFIC MENU ITEMS THAT ARE RAW OR UNDER COOKED AND A POTENTIAL HAZARD OF CONSUMING SUCH FOOD. FOODS SUCH AS BURGERS. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 30 SMALL FLIES THROUGHOUT THE REAR DISH/PREP AREA, AT DRY FOOD STORAGE, AT THE BAG IN BOX SODA DISPENSING SYSTEM. INSTRUCTED TO ELIMINATE ALL FLY ACTIVITY, SANITIZE ALL AFFECTED AREAS AND RECOMMEND HAVING PEST CONTROL SERVICE FOR FLIES. PRIORITY FOUNDATION VIOLATION 7-38-020 (A) CITATION ISSUED. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED CLEAN POTS AND PANS STORED DIRECTLY NEXT TO, TOUCHING AND INSIDE THE UTILITY MOP SINK. MUST STORE CLEAN UTENSILS AND EQUIPMENT AWAY FROM THE UTILITY MOP SINK. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST NOT USE CARDBOARD BOXES AS FOOD CONTAINERS IN COOLERS AND FOR BREAD STORAGE. FOOD CONTAINERS MUST BE WASHABLE CONTAINERS.----- OBSERVED CRACKED AND BROKEN PLASTIC FOOD CONTAINER. MUST REPLACE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: EXTREMELY SLOW DRAIN AT THE COOKS LINE HAND WASHING SINK. MUST REPAIR TO PROPERLY DRAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS UNDER THE TWO AND THREE COMPARTMENT SINKS WITH EXCESSIVE DIRT, FOOD DEBRIS AND POOLING LIQUID. MUST CLEAN AND MAINTAIN.------PEELING PAINT FROM CEILING TILES ABOVE THE REAR THREE COMPARTMENT SINK. MUST REMOVE/REPLACE | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO PROOF OF FOOD HANDLER TRAINING OR CERTIFICATES FOR ALL COOKS ON COOKS LINE. MUST PROVIDE.  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM 11-13-18 #2233131 NOT CORRECTED. #37- FOOD CONTAINER/BOTTLES USED FOR FOOD MUST BE LABEL WITH COMMON NAME OF FOOD. #41- WIPING CLOTHS MUST BE STORED IN A CONTAINER WITH A SANITIZING SOLUTION AT ALL TIMES IN BETWEEN USE.#55- OBSERVED MOPS NEED TO BE HUNG TO DRY AFTER USE AND STORED IN A CLEAN AND ORGANIZED MANNER.#58- OBSERVED FACILITY FOOD SERVICE SANITATION MANAGERS WITHOUT REQUIRED ALLERGEN TRAINING CERTIFICATION. MUST OBTAIN AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED.",41.95371591865941,-87.65014628741659,"{'longitude': '41.95371591865941', 'latitude': '-87.65014628741659'}",,,,,
2312988,COTTAGE GROVE FOOD LLC,,2677374,,,8207 S COTTAGE GROVE ,CHICAGO,IL,60619,2019-09-26T00:00:00.000,License,No Entry,,41.745538810875715,-87.60493008142761,"{'longitude': '41.745538810875715', 'latitude': '-87.60493008142761'}",,,,,
2313005,BRASERITOS RESTAURANT INC.,BRASERITOS BUFFET &  RESTAURANT,2550985,Restaurant,Risk 1 (High),4107 W NORTH AVE ,CHICAGO,IL,60639,2019-09-26T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: PREMISES HAS NO EMPLOYEE HEALTH POLICY. INSTRUCTED MANAGER TO COMPLY WITH THE NEW HEALTH CODES OR CITATIONS WILL FOLLOW. PRIORITY FOUNDATION VIOLATION #7-38-010. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: PREMISES HAS NO CLEAN UP PROCEDURES OR SUPPLIES. INSTRUCTED MANAGER TO COMPLY WITH THE NEW CODES OR CITATIONS WILL FOLLOW. PIORITY FOUNDATION VIOLATION #7-38-005. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: ** PREMISES HAS NO CONSUMER ADVISORY FOR UNDER COOK FOOD ITEMS. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN OR CITATIONS WILL FOLLOW. PRIORITY FOUNDATION VIOLATION #7-38-005. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: NOTED THE EXTERIOR OF THE COOKING EQUIPMENT DIRTY. MUST DETAIL CLEAN TO REMOVE GREASE | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE PIPE FROM THE HAND SINK NOT PROPERLY OVER THE DRAIN. MUST REPAIR TO PREVENT LEAKY ON THE FLOOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED WATER STAINED AND DAMAGE CEILING TILES THROUGH OUT. MUST REPLACE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING ALONG THE WALL BASE AND IN CORNERS TO REMOVE DEBRIS, SPILLS AND GREASE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED CLUTTER THROUGH OUT THE REAR STORAGE AREAS. INSTRUCTED MANAGER TO REMOVE UNNECESSARY ITEMS, ORGANIZE, ELEVATE 6' OFF THE FLOOR AND AWAY FROM THE WALL. MUST BE ABLE TO MONITOR FOR PEST AND EASILY CLEAN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: INSTRUCTED MANAGER TO COMPLY WITH THE IDPH FOOD HANDLER REQUIREMENTS OR CITATIONS WILL FOLLOW. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: CERTIFIED MANAGER HAS NO ALLERGEN TRAINING. INSTRUCTED MANAGER THAT ALL CITY CERTIFIED MANAGER MUST HAVE ALLERGEN TRAINING.",41.90973594998965,-87.72927346612649,"{'longitude': '41.90973594998965', 'latitude': '-87.72927346612649'}",,,,,
2312972,CHILI'S T - 3,CHILI'S  TOO (T3-H2),34190,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,2019-09-26T00:00:00.000,Canvass,Fail,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND BLACK SLIMY SUBSTANCES ON INTERIOR WATER COMPONENTS OF THE ICE MAKER,DRIPPING INTO ICE 'ICE IS USED FOR HUMAN CONSUMPTION'. MANAGEMENT WAS INSTRUCTED TO TURN OFF MACHINE, REMOVE ICE AND HAVE INTERIOR OF ICE MACHINE CLEANED AND SANITIZED AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005,CITATION ISSUED. - | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE AND MAINTAIN A VISIBLE THERMOMETER INSIDE THE CHEESE CAKE DESSERT COOLER LOCATED IN MAIN PREP AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CUTTING BOARDS WITH OPEN SEAMS AND DARK STAINS IN FOOD PREP AREA. MUST REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND TORN DOOR GASKETS INSIDE OF THE 2 DOOR FREEZER UNIT NEXT TO COOKING EQUIPMENTS. MANAGEMENT INSTRUCTED TO REPLACE THE TORN DOOR GASKETS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND WATER LEAK AT BASE OF FAUCET AT THE MOP SINK AREA 2ND FLOOR ROTUNDA DISH WASHING AREA.INSTRUCTED TO REPAIR PLUMBING LEAKS AND TO MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO REPLACE BROKEN LIGHT SHIELD IN REAR WALK-IN-COOLER 2ND FLOOR ROTUNDA PREP AREA AND MAINTAIN. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION(S) NOT CORRECTED FROM INSPECTION#2290772 DATED:05/31/2019  47	4-101.19: **C** Nonfood-Contact Surfaces INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR SURFACES OF REACH-IN COOLER, FREEZER AND ICE MACHINE IN REAR PREP AREA. -	Aug 31, 2019 47	4-101.19: **C** Nonfood-Contact Surfaces INSTRUCTED TO DETAIL CLEAN AND MAINTAIN STORAGE RACKS WITH EXCESSIVE DUST BUILD-UP INSIDE WALK-IN COOLER #1 IN 2ND FLOOR ROTUNDA PREP AREA. -	Aug 31, 2019 51	5-205.15: **C** System Maintained in Good Repair (In Good Repair) INSTRUCTED TO REPAIR SLOW DRAINING HANDSINK IN 2ND FLOOR ROTUNDA MAIN PREP AREA. -	Aug 31, 2019 51	5-205.15: **C** System Maintained in Good Repair (In Good Repair) INSTRUCTED TO REPAIR STRIPPED (COLD) FAUCET HANDLE AT THE FIRST (LEFT) COMPARTMENT OF THE 3 COMPARTMENT SINK IN 2ND FLOOR DISHWASHING AREA. -	Aug 31, 2019 55	6-201.11: **C** Floors, Walls, and Ceilings- Cleanability INSTRUCTED TO DETAIL CLEAN AND MAINTAIN THE FOLLOWING FLOOR AREAS: INSIDE MAIN WALK-IN COOLER WITH DRIED FOOD DEBRIS, FLOORS IN CORNERS WITH EXCESSIVE SYRUP ACCUMULATION UNDERNEATH BAR COUNTER AND ADDITIONAL CLEANING OF FLOORS UNDER AND AROUND 3 COMPARTMENT SINK IN REAR. -	Aug 31, 2019 55	6-201.15: **C** Floor Covering, Mats and Duckboards INSTRUCTED TO REPAIR LOOSE METAL SHEET FLOORS INSIDE BEER WALK-IN COOLER IN REAR AREA. -	Aug 31, 2019 55	6-201.16: **C** Wall and Ceiling Coverings and Coatings INSTRUCTED TO SEAL HOLES ON WALL AROUND DISHWASHING AREA. -	Aug 31, 2019 56	6-303.11: **C** Intensity- Lighting INSTRUCTED TO REPLACE INOPERABLE LIGHT BULB INSIDE 2 DOOR (FRONTERA) REACH-IN COOLER. -	Aug 31, 2019 INSTRUCTED TO CORRECT ALL NOTED VIOLATION(S) AND MAINTAIN BY 10/3/2019 PRIORITY FOUNDATION VIOLATION 7-42-090,CITATION ISSUED.",42.008536400868735,-87.91442843927047,"{'longitude': '42.008536400868735', 'latitude': '-87.91442843927047'}",,,,,
2312982,PETE'S PIZZERIA,PETE'S PIZZA #2,2240045,Restaurant,Risk 1 (High),5845-5849 W MONTROSE AVE ,CHICAGO,IL,60634,2019-09-26T00:00:00.000,Canvass,No Entry,,41.960284231502094,-87.77396125248593,"{'longitude': '41.960284231502094', 'latitude': '-87.77396125248593'}",,,,,
2312992,ACADIA RESTAURANT,ACADIA RESTAURANT,2074062,Restaurant,Risk 1 (High),1639 S WABASH AVE ,CHICAGO,IL,60616,2019-09-26T00:00:00.000,Suspected Food Poisoning Re-inspection,Pass w/ Conditions,"58. ALLERGEN TRAINING AS REQUIRED - Comments: SEE VIO #60 | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM MAY 31, 2019 AS REQUIRED; MUST CORRECT. #58 THE CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER WITHOUT THE REQUIRED ALLERGEN TRAINING CERTIFICATE ON SITE. INSTRUCTED TO MEET REQUIREMENT. PRIORITY FOUNDATION VIOLATION 7-42-090 ISSUED.",41.85912583721659,-87.62549335064415,"{'longitude': '41.85912583721659', 'latitude': '-87.62549335064415'}",,,,,
2312959,WILLOW TREE CHILD CARE AND DEVELOPMENTAL CENTER CO,WILLOW TREE CHILD CARE AND DEVELOPMENTAL CENTER,2269323,Daycare (2 - 6 Years),Risk 1 (High),1800-1810 N WESTERN AVE ,CHICAGO,IL,60647,2019-09-26T00:00:00.000,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP POLICY PROCEDURE AND ITEMS FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURES OF 6- GALLONS OF MILK RANGING FROM 49.6F,48.2F,47.8F INSIDE OF REFRIGERATOR.PRODUCT WAS DISCARDED BY MANAGER.MUST HAVE COLD HOLDING UNIT AT 41.0F OR BELOW.APPX.6 GALLONS $30.(PRIORITY 7-38-005) | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED IMPROPER TEMPERATURE OF REFRIGERATOR AT 52.0F WITH TCS READY TO EAT FOODS STORED INSIDE SUCH AS (MILK).A HELD FOR INSPECTION TAG HAS BEEN PLACED ON UNIT.ONCE REPAIRED FAX OR EMAIL LETTER WHEN READY.MUST HAVE COLD HOLDING UNIT AT 41.0F OR BELOW.ALSO,AN ELECTRIC HOT HOLDING UNIT ZIP BAG AT 90.5F.MUST HAVE HOT HOLDING UNIT AT 135.0F OR ABOVE.(PRIORITY 7-38-005) | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MUST PROVIDE A SPLASH GUARD BETWEEN HAND SINK AND 2- COMPARTMENT SINK IN KITCHEN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO HIGH TEMPERATURE DISH MACHINE TEST KIT.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED DUST BUILD UP ON SHELVING UNITS AND CUBBIES IN ALL CLASS ROOMS,STAFF AREA-SHELVING UNITS.UPPER WINDOW SILLS IN ALL CLASS ROOMS DUST BUILD UP. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS FROM FLOOR IN STAFF AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE DAMAGED WALL IN INFANTS ROOM NEAR EXIT DOORS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST SCRAPE AND PAINT PEELING PAINT ON WALLS IN PRE-SCHOOL ROOM",41.91402910630822,-87.68746325590477,"{'longitude': '41.91402910630822', 'latitude': '-87.68746325590477'}",,,,,
2313003,DEVON & CALIFORNIA GROCERY STORE,DEVON & CALIFORNIA GROCERY STORE,2501577,Grocery Store,Risk 3 (Low),2800 W DEVON AVE ,CHICAGO,IL,60659,2019-09-26T00:00:00.000,Canvass,Out of Business,,41.99766952286052,-87.69970642324591,"{'longitude': '41.99766952286052', 'latitude': '-87.69970642324591'}",,,,,
2312941,AMERICAN EDUCARE,AMERICAN EDUCARE,2215607,Children's Services Facility,Risk 1 (High),3107 W DEVON AVE ,CHICAGO,IL,60659,2019-09-26T00:00:00.000,Canvass,Out of Business,,41.997315763216925,-87.70725178686448,"{'longitude': '41.997315763216925', 'latitude': '-87.70725178686448'}",,,,,
2312930,GATEWAY TO LEARNING SPECIAL ED,DOROTHY'S CAN DO CAFE,2146528,Restaurant,Risk 2 (Medium),4925 N LINCOLN AVE ,CHICAGO,IL,60625,2019-09-26T00:00:00.000,Canvass,Pass w/ Conditions,"23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT, TIME FOR TEMPERATURE SAFETY FOR CONTROL FOODS NOT PROPERLY DATED IN STORED COOLER. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST CLEAN AND REPAIR SLOW DRAINING HAND WASHING SINK IN MAIN KITCHEN PREP AREA",41.97146621666841,-87.69021462743629,"{'longitude': '41.97146621666841', 'latitude': '-87.69021462743629'}",,,,,
